Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,27,386.0,82.184,0.786,1.435,0.944,0.623,29.548,18.259,22.169
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,28,367.0,85.012,0.855,1.194,0.934,0.546,31.753,16.455,21.617
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,29,17.0,14.207,0.939,-0.123,0.895,0.81,8.047,2.768,4.652
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,30,422.0,86.941,0.578,0.27,0.944,0.606,27.345,22.32,23.18
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,31,448.0,89.391,0.717,0.655,0.959,0.593,30.276,21.106,23.883
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,32,394.0,81.841,0.696,-0.44,0.952,0.591,27.85,20.002,22.398
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,33,419.0,87.598,0.715,0.134,0.931,0.595,29.567,20.657,23.097
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,34,72.0,41.142,0.968,-0.269,0.9,0.541,19.543,4.909,9.575
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,35,347.0,87.776,0.904,0.944,0.918,0.417,34.469,14.769,21.019
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,36,545.0,98.669,0.742,0.979,0.961,0.594,34.239,22.95,26.342
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,37,69.0,41.249,0.979,0.555,0.852,0.319,21.131,4.349,9.373
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,38,218.0,63.698,0.859,1.376,0.944,0.621,24.65,12.601,16.66
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,39,127.0,48.663,0.868,-1.194,0.907,0.529,19.005,9.444,12.716
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,40,23.0,14.485,0.978,0.775,0.852,0.319,12.036,2.499,5.412
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,41,121.0,49.556,0.943,1.512,0.917,0.582,22.728,7.591,12.412
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,42,264.0,67.355,0.808,1.362,0.967,0.611,25.186,14.829,18.334
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,43,195.0,64.527,0.916,1.235,0.911,0.516,26.192,10.485,15.757
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,44,57.0,31.213,0.936,0.792,0.877,0.396,14.956,5.284,8.519
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,45,136.0,50.284,0.852,-1.21,0.907,0.523,19.125,10.025,13.159
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,46,25.0,21.071,0.962,1.218,0.833,0.5,10.962,2.978,5.642
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,top_right,void,47,47.0,32.692,0.977,1.331,0.839,0.461,17.187,3.673,7.736
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,part,0,38305.0,4213.632,0.144,-0.549,0.755,0.727,279.088,276.181,220.843
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,1,155.0,52.42,0.828,1.247,0.886,0.568,20.175,11.302,14.048
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,2,131.0,50.178,0.898,-1.242,0.897,0.567,20.699,9.106,12.915
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,3,374.0,91.219,0.899,-1.406,0.928,0.533,35.162,15.434,21.822
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,4,252.0,68.456,0.824,-1.445,0.937,0.606,25.287,14.313,17.912
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,5,166.0,56.077,0.889,0.934,0.943,0.514,22.668,10.368,14.538
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,6,275.0,84.391,0.939,-1.382,0.899,0.495,34.083,11.709,18.712
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,7,383.0,78.184,0.472,0.434,0.955,0.638,24.735,21.809,22.083
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,8,409.0,81.841,0.606,0.896,0.951,0.606,26.812,21.325,22.82
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,9,336.0,81.113,0.822,0.219,0.926,0.589,29.388,16.726,20.684
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,10,421.0,92.947,0.869,-0.905,0.931,0.47,34.87,17.231,23.152
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,11,469.0,88.083,0.65,0.868,0.951,0.599,29.384,22.341,24.437
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,12,209.0,85.491,0.978,0.203,0.867,0.425,38.047,7.888,16.313
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,13,304.0,96.562,0.964,0.212,0.897,0.45,40.815,10.897,19.674
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,14,97.0,47.87,0.962,-0.474,0.882,0.404,21.826,5.979,11.113
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,15,393.0,93.184,0.897,-1.327,0.923,0.531,35.951,15.877,22.369
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,16,241.0,77.012,0.934,-1.016,0.913,0.402,31.321,11.229,17.517
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,17,642.0,107.74,0.759,-1.32,0.951,0.588,37.398,24.352,28.591
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,18,589.0,112.569,0.892,-1.086,0.933,0.501,43.3,19.548,27.385
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,19,27.0,20.45,0.963,-0.175,0.818,0.614,11.359,3.078,5.863
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,20,312.0,83.255,0.906,0.671,0.934,0.468,32.566,13.77,19.931
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,21,602.0,112.326,0.887,-1.111,0.941,0.524,43.295,19.972,27.686
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,22,394.0,81.012,0.531,-0.136,0.947,0.612,25.702,21.78,22.398
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,23,46.0,34.243,0.983,-0.116,0.868,0.676,18.161,3.339,7.653
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,24,477.0,94.426,0.817,0.686,0.948,0.57,34.595,19.958,24.644
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,25,394.0,82.426,0.783,0.993,0.945,0.586,29.709,18.466,22.398
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,26,21.0,18.828,0.978,-0.128,0.84,0.636,11.598,2.444,5.171
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,27,10.0,9.207,0.953,-0.286,0.833,0.556,6.553,1.983,3.568
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,28,400.0,83.841,0.467,-0.079,0.93,0.571,25.704,22.725,22.568
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,29,365.0,80.184,0.792,1.565,0.936,0.62,28.763,17.556,21.558
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,30,337.0,82.184,0.882,1.233,0.928,0.554,31.83,15.005,20.714
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,31,44.0,32.899,0.983,-0.331,0.772,0.37,18.31,3.335,7.485
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,32,421.0,87.255,0.783,0.774,0.946,0.557,31.025,19.288,23.152
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,33,379.0,83.255,0.635,0.017,0.933,0.594,26.543,20.5,21.967
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,34,361.0,78.426,0.709,-0.51,0.935,0.581,26.864,18.953,21.439
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,35,315.0,85.326,0.911,1.006,0.916,0.41,33.406,13.795,20.027
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,36,492.0,95.29,0.801,1.074,0.957,0.562,34.462,20.65,25.029
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,37,29.0,19.071,0.988,0.627,0.806,0.269,15.574,2.376,6.077
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,38,192.0,60.456,0.884,1.434,0.928,0.615,24.178,11.297,15.635
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,39,80.0,41.006,0.933,-1.115,0.86,0.471,17.623,6.32,10.093
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,40,89.0,48.178,0.967,1.474,0.848,0.553,22.266,5.708,10.645
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,41,207.0,62.87,0.869,1.491,0.967,0.639,24.595,12.159,16.235
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,42,86.0,39.799,0.929,-1.152,0.896,0.506,17.778,6.597,10.464
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,43,141.0,57.456,0.941,1.344,0.904,0.542,24.081,8.156,13.399
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,44,15.0,15.414,0.983,1.007,0.789,0.312,10.225,1.879,4.37
2024-03-26_14-12-21-094_MV540-H@xWyHvMbxwzDCYCHtB+sRAABj.bmp,bottom_right,void,45,5.0,3.0,1.0,1.571,1.0,1.0,5.657,0.0,2.523
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,part,0,38321.0,4110.005,0.119,-0.85,0.758,0.718,277.687,275.703,220.889
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,1,75.0,34.763,0.787,-1.317,0.882,0.595,13.04,8.044,9.772
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,2,96.0,46.349,0.941,-1.395,0.842,0.508,20.225,6.849,11.056
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,3,202.0,72.527,0.958,-1.323,0.89,0.471,31.562,9.009,16.037
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,4,202.0,63.42,0.893,-1.495,0.906,0.575,25.416,11.445,16.037
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,5,165.0,55.113,0.877,0.945,0.954,0.516,21.964,10.555,14.494
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,6,177.0,66.284,0.955,-1.343,0.885,0.476,29.009,8.622,15.012
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,7,351.0,74.426,0.197,0.896,0.956,0.609,22.395,21.958,21.14
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,8,364.0,77.012,0.471,1.092,0.945,0.607,24.116,21.275,21.528
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,9,353.0,79.355,0.711,0.183,0.936,0.6,26.918,18.92,21.2
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,10,293.0,80.669,0.916,-0.847,0.921,0.419,32.351,12.953,19.315
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,11,4.0,2.828,1.0,0.785,1.0,0.25,6.325,0.0,2.257
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,12,455.0,86.669,0.635,0.948,0.958,0.603,28.722,22.193,24.069
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,13,1.0,0.0,0.0,-0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,14,381.0,101.012,0.944,0.166,0.903,0.487,41.32,13.619,22.025
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,15,357.0,89.977,0.902,-1.345,0.918,0.522,34.663,14.97,21.32
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,16,250.0,87.698,0.969,0.146,0.893,0.508,38.117,9.464,17.841
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,17,156.0,62.562,0.951,-0.958,0.907,0.361,26.621,8.218,14.093
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,18,602.0,103.74,0.765,-1.31,0.95,0.587,36.384,23.446,27.686
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,19,610.0,112.326,0.887,-1.179,0.931,0.538,43.37,20.028,27.869
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,20,253.0,71.355,0.901,0.529,0.91,0.493,29.114,12.633,17.948
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,21,606.0,113.497,0.892,-1.2,0.935,0.542,43.793,19.774,27.777
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,22,184.0,60.556,0.913,-0.102,0.934,0.669,24.979,10.2,15.306
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,23,358.0,76.77,0.741,0.879,0.955,0.622,27.243,18.292,21.35
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,24,441.0,85.012,0.422,0.426,0.94,0.628,26.119,23.677,23.696
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,25,386.0,84.77,0.807,0.454,0.955,0.605,30.672,18.116,22.169
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,26,340.0,83.012,0.854,1.16,0.929,0.522,30.492,15.872,20.806
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,27,372.0,80.184,0.79,1.456,0.942,0.632,29.001,17.792,21.763
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,28,102.0,41.971,0.812,0.08,0.895,0.58,15.791,9.221,11.396
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,29,480.0,90.669,0.525,0.671,0.947,0.591,28.61,24.345,24.722
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,30,354.0,83.841,0.802,0.544,0.924,0.55,29.242,17.459,21.23
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,31,128.0,50.006,0.911,-0.259,0.895,0.554,20.743,8.564,12.766
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,32,402.0,81.255,0.654,-0.396,0.953,0.603,27.375,20.711,22.624
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,33,453.0,90.083,0.674,0.317,0.936,0.585,29.846,22.049,24.016
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,34,312.0,85.569,0.914,0.93,0.918,0.387,33.558,13.634,19.931
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,35,486.0,93.255,0.777,0.882,0.962,0.581,33.363,20.997,24.876
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,36,215.0,62.87,0.864,1.349,0.943,0.636,24.615,12.395,16.545
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,37,149.0,53.284,0.847,-1.308,0.898,0.521,20.023,10.629,13.774
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,38,106.0,47.142,0.94,1.49,0.862,0.576,21.022,7.192,11.617
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,39,249.0,67.32,0.841,1.285,0.929,0.576,25.838,13.975,17.806
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,40,180.0,63.355,0.934,1.205,0.923,0.476,26.648,9.506,15.139
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,41,149.0,52.835,0.834,-1.288,0.903,0.546,19.499,10.76,13.774
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,42,12.0,12.657,0.968,0.918,0.857,0.4,7.586,1.916,3.909
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,43,1.0,0.0,0.0,-0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,top_left,void,44,40.0,32.071,0.986,1.331,0.816,0.471,17.702,2.973,7.136
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,part,0,38653.0,4145.531,0.145,-1.09,0.758,0.7,279.467,276.531,221.843
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,1,140.0,48.627,0.741,1.281,0.979,0.614,17.475,11.741,13.351
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,2,132.0,54.006,0.924,-1.315,0.874,0.5,22.356,8.563,12.964
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,3,321.0,83.841,0.896,-1.397,0.928,0.525,32.576,14.434,20.217
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,4,250.0,71.042,0.852,-1.463,0.919,0.595,26.286,13.775,17.841
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,5,194.0,59.113,0.85,0.858,0.956,0.539,22.829,12.015,15.717
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,6,46.0,34.042,0.981,0.826,0.807,0.274,17.821,3.418,7.653
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,7,238.0,75.698,0.938,-1.411,0.908,0.538,31.276,10.847,17.408
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,8,372.0,77.255,0.388,0.039,0.956,0.622,23.819,21.948,21.763
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,9,392.0,79.598,0.533,0.808,0.947,0.627,25.558,21.627,22.341
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,10,345.0,85.74,0.886,-0.896,0.927,0.442,32.627,15.154,20.959
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,11,27.0,19.278,0.978,0.562,0.794,0.351,12.964,2.7,5.863
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,12,367.0,82.941,0.755,0.069,0.931,0.583,28.423,18.642,21.617
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,13,482.0,88.669,0.629,0.849,0.96,0.615,29.41,22.864,24.773
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,14,377.0,90.184,0.894,-1.406,0.929,0.566,34.773,15.547,21.909
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,15,384.0,103.977,0.95,0.127,0.895,0.511,42.529,13.29,22.112
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,16,248.0,87.113,0.97,0.12,0.876,0.504,38.145,9.338,17.77
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,17,188.0,69.805,0.94,-1.029,0.891,0.387,28.408,9.663,15.472
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,18,606.0,102.912,0.741,-1.396,0.945,0.613,35.807,24.038,27.777
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,19,613.0,114.569,0.893,-1.175,0.937,0.516,44.055,19.847,27.937
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,20,243.0,75.426,0.923,0.529,0.914,0.457,30.008,11.568,17.59
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,21,382.0,87.355,0.842,0.493,0.934,0.56,32.005,17.257,22.054
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,22,159.0,57.385,0.934,-0.191,0.924,0.636,24.573,8.752,14.228
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,23,357.0,77.355,0.787,0.834,0.944,0.62,28.34,17.495,21.32
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,24,622.0,115.497,0.888,-1.201,0.938,0.536,44.024,20.277,28.142
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,25,438.0,83.841,0.313,-0.301,0.956,0.624,25.478,24.194,23.615
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,26,320.0,82.426,0.886,1.118,0.925,0.492,31.451,14.608,20.185
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,27,379.0,82.184,0.805,1.45,0.938,0.611,29.827,17.713,21.967
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,28,73.0,33.556,0.81,-0.218,0.901,0.624,13.029,7.639,9.641
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,29,330.0,79.77,0.834,0.567,0.932,0.536,29.187,16.115,20.498
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,30,447.0,87.598,0.397,0.701,0.945,0.613,26.54,24.358,23.857
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,31,107.0,47.627,0.926,-0.334,0.899,0.486,19.771,7.475,11.672
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,32,284.0,80.326,0.919,0.927,0.916,0.392,32.345,12.746,19.016
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,33,383.0,79.841,0.631,-0.55,0.948,0.591,26.455,20.519,22.083
2024-03-26_14-19-57-558_MV540-H@xWyHvMbxwzDCYCHtB+sRAABv.bmp,bottom_left,void,34,430.0,86.669,0.574,0.244,0.941,0.593,27.484,22.501,23.399
